sentence_id,sentence,congruent,structure,length,target,position,most_popular,percent,semantics_grammar,semantics,grammar,no,unknown,subject,verb,object,gen,adj,subject_lemma,subject_length,subject_gender,subject_ipm,verb_lemma,verb_length,verb_ipm,object_lemma,object_length,object_gender,object_ipm,gen_lemma,gen_length,gen_gender,gen_ipm,adj_lemma,adj_length,adj_gender,adj_ipm
247.0,Синоптики объявили штормовое время,Синоптики объявили штормовое предупреждение,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,0.8,,0.8,,0.2,,синоптики,объявили,предупреждение,nan,штормовое,синоптик,4.0,masc,1.01,объявить,4.0,114.0953474492821,предупреждение,6.0,neut,15.96,nan,,nan,0.02,штормовой,4.0,masc,1.74
247.0,Синоптики объявили штормовое предупреждение,Синоптики объявили штормовое предупреждение,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,1.0,,,,1.0,,синоптики,объявили,предупреждение,nan,штормовое,синоптик,4.0,masc,1.01,объявить,4.0,114.0953474492821,предупреждение,6.0,neut,15.96,nan,,nan,0.02,штормовой,4.0,masc,1.74
247.0,Синоптики объявили штормовое предупреждении,Синоптики объявили штормовое предупреждение,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,1.0,,,1.0,,,синоптики,объявили,предупреждение,nan,штормовое,синоптик,4.0,masc,1.01,объявить,4.0,114.0953474492821,предупреждение,6.0,neut,15.96,nan,,nan,0.02,штормовой,4.0,masc,1.74
249.0,Ситуация вызвала народное восстание,Ситуация вызвала народное восстание,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,1.0,,,,1.0,,ситуация,вызвала,восстание,nan,народное,ситуация,5.0,femn,126.8260199509961,вызвать,3.0,144.8310952617903,восстание,4.0,neut,30.12,nan,,nan,0.02,народный,4.0,masc,169.5607003311991
249.0,Ситуация вызвала народное восстания,Ситуация вызвала народное восстание,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,0.7857142857142857,,0.1428571428571428,0.7857142857142857,0.0714285714285714,,ситуация,вызвала,восстание,nan,народное,ситуация,5.0,femn,126.8260199509961,вызвать,3.0,144.8310952617903,восстание,4.0,neut,30.12,nan,,nan,0.02,народный,4.0,masc,169.5607003311991
249.0,Ситуация вызвала народное обслуживание,Ситуация вызвала народное восстание,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,0.8571428571428571,,0.8571428571428571,,0.1428571428571428,,ситуация,вызвала,восстание,nan,народное,ситуация,5.0,femn,126.8260199509961,вызвать,3.0,144.8310952617903,восстание,4.0,neut,30.12,nan,,nan,0.02,народный,4.0,masc,169.5607003311991
249.0,Ситуация вызвала народное обслуживании,Ситуация вызвала народное восстание,Subject - Verb - Adj - Object,4.0,semantics_grammar,3.0,semantics_grammar,1.0,1.0,,,,,ситуация,вызвала,восстание,nan,народное,ситуация,5.0,femn,126.8260199509961,вызвать,3.0,144.8310952617903,восстание,4.0,neut,30.12,nan,,nan,0.02,народный,4.0,masc,169.5607003311991
251.0,Следователи восстановили картине произошедшего,Следователи восстановили картину произошедшего,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,следователи,восстановили,картину,произошедшего,nan,следователь,5.0,masc,39.39,восстановить,5.0,34.76,картина,3.0,femn,212.1164516034485,произойти,6.0,nan,178.49,nan,,nan,0.02
251.0,Следователи восстановили картину произошедшего,Следователи восстановили картину произошедшего,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,следователи,восстановили,картину,произошедшего,nan,следователь,5.0,masc,39.39,восстановить,5.0,34.76,картина,3.0,femn,212.1164516034485,произойти,6.0,nan,178.49,nan,,nan,0.02
251.0,Следователи восстановили охраной произошедшего,Следователи восстановили картину произошедшего,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,следователи,восстановили,картину,произошедшего,nan,следователь,5.0,masc,39.39,восстановить,5.0,34.76,картина,3.0,femn,212.1164516034485,произойти,6.0,nan,178.49,nan,,nan,0.02
251.0,Следователи восстановили охрану произошедшего,Следователи восстановили картину произошедшего,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,1.0,,1.0,,,,следователи,восстановили,картину,произошедшего,nan,следователь,5.0,masc,39.39,восстановить,5.0,34.76,картина,3.0,femn,212.1164516034485,произойти,6.0,nan,178.49,nan,,nan,0.02
253.0,Следователи осмотрели месте происшествия,Следователи осмотрели место происшествия,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,следователи,осмотрели,место,происшествия,nan,следователь,5.0,masc,39.39,осмотреть,4.0,35.62,место,2.0,neut,983.6747886016016,происшествие,5.0,neut,33.2,nan,,nan,0.02
253.0,Следователи осмотрели место происшествия,Следователи осмотрели место происшествия,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,следователи,осмотрели,место,происшествия,nan,следователь,5.0,masc,39.39,осмотреть,4.0,35.62,место,2.0,neut,983.6747886016016,происшествие,5.0,neut,33.2,nan,,nan,0.02
253.0,Следователи осмотрели сотрудничестве происшествия,Следователи осмотрели место происшествия,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,следователи,осмотрели,место,происшествия,nan,следователь,5.0,masc,39.39,осмотреть,4.0,35.62,место,2.0,neut,983.6747886016016,происшествие,5.0,neut,33.2,nan,,nan,0.02
253.0,Следователи осмотрели сотрудничество происшествия,Следователи осмотрели место происшествия,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,0.9,0.1,0.9,,,,следователи,осмотрели,место,происшествия,nan,следователь,5.0,masc,39.39,осмотреть,4.0,35.62,место,2.0,neut,983.6747886016016,происшествие,5.0,neut,33.2,nan,,nan,0.02
254.0,Следователи установили мотив преступления,Следователи установили мотив преступления,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,следователи,установили,мотив,преступления,nan,следователь,5.0,masc,39.39,установить,5.0,127.3521249400537,мотив,2.0,masc,40.2,преступление,5.0,neut,75.13,nan,,nan,0.02
254.0,Следователи установили мотиве преступления,Следователи установили мотив преступления,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,следователи,установили,мотив,преступления,nan,следователь,5.0,masc,39.39,установить,5.0,127.3521249400537,мотив,2.0,masc,40.2,преступление,5.0,neut,75.13,nan,,nan,0.02
254.0,Следователи установили ремонт преступления,Следователи установили мотив преступления,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,1.0,,1.0,,,,следователи,установили,мотив,преступления,nan,следователь,5.0,masc,39.39,установить,5.0,127.3521249400537,мотив,2.0,masc,40.2,преступление,5.0,neut,75.13,nan,,nan,0.02
254.0,Следователи установили ремонте преступления,Следователи установили мотив преступления,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,следователи,установили,мотив,преступления,nan,следователь,5.0,masc,39.39,установить,5.0,127.3521249400537,мотив,2.0,masc,40.2,преступление,5.0,neut,75.13,nan,,nan,0.02
255.0,Следствие выясняет мотивами поступка,Следствие выясняет мотивы поступка,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,следствие,выясняет,мотивы,поступка,nan,следствие,3.0,neut,59.33,выяснять,4.0,9.5,мотив,3.0,masc,40.2,поступок,3.0,masc,60.62,nan,,nan,0.02
255.0,Следствие выясняет мотивы поступка,Следствие выясняет мотивы поступка,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,0.875,,0.125,,0.875,,следствие,выясняет,мотивы,поступка,nan,следствие,3.0,neut,59.33,выяснять,4.0,9.5,мотив,3.0,masc,40.2,поступок,3.0,masc,60.62,nan,,nan,0.02
255.0,Следствие выясняет ремонтов поступка,Следствие выясняет мотивы поступка,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,0.75,0.75,0.25,,,,следствие,выясняет,мотивы,поступка,nan,следствие,3.0,neut,59.33,выяснять,4.0,9.5,мотив,3.0,masc,40.2,поступок,3.0,masc,60.62,nan,,nan,0.02
255.0,Следствие выясняет ремонты поступка,Следствие выясняет мотивы поступка,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,0.75,0.25,0.75,,,,следствие,выясняет,мотивы,поступка,nan,следствие,3.0,neut,59.33,выяснять,4.0,9.5,мотив,3.0,masc,40.2,поступок,3.0,masc,60.62,nan,,nan,0.02
259.0,Совет принял воспоминание,Совет принял решение,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,совет,принял,решение,nan,nan,совет,2.0,masc,249.4271764873265,принять,2.0,384.7456526068669,решение,4.0,neut,238.707453512315,nan,,nan,0.02,nan,,nan,0.02
259.0,Совет принял воспоминанию,Совет принял решение,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,совет,принял,решение,nan,nan,совет,2.0,masc,249.4271764873265,принять,2.0,384.7456526068669,решение,4.0,neut,238.707453512315,nan,,nan,0.02,nan,,nan,0.02
259.0,Совет принял решение,Совет принял решение,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,совет,принял,решение,nan,nan,совет,2.0,masc,249.4271764873265,принять,2.0,384.7456526068669,решение,4.0,neut,238.707453512315,nan,,nan,0.02,nan,,nan,0.02
259.0,Совет принял решением,Совет принял решение,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,совет,принял,решение,nan,nan,совет,2.0,masc,249.4271764873265,принять,2.0,384.7456526068669,решение,4.0,neut,238.707453512315,nan,,nan,0.02,nan,,nan,0.02
260.0,Солдаты освобождали землю,Солдаты освобождали землю,Subject - Verb - Object,3.0,normal,2.0,normal,0.8571428571428571,,,0.1428571428571428,0.8571428571428571,,солдаты,освобождали,землю,nan,nan,солдат,3.0,masc,201.7706103465489,освобождать,5.0,13.91,земля,2.0,femn,623.1673536631963,nan,,nan,0.02,nan,,nan,0.02
260.0,Солдаты освобождали земля,Солдаты освобождали землю,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,солдаты,освобождали,землю,nan,nan,солдат,3.0,masc,201.7706103465489,освобождать,5.0,13.91,земля,2.0,femn,623.1673536631963,nan,,nan,0.02,nan,,nan,0.02
260.0,Солдаты освобождали конференцию,Солдаты освобождали землю,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,солдаты,освобождали,землю,nan,nan,солдат,3.0,masc,201.7706103465489,освобождать,5.0,13.91,земля,2.0,femn,623.1673536631963,nan,,nan,0.02,nan,,nan,0.02
260.0,Солдаты освобождали конференция,Солдаты освобождали землю,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,солдаты,освобождали,землю,nan,nan,солдат,3.0,masc,201.7706103465489,освобождать,5.0,13.91,земля,2.0,femn,623.1673536631963,nan,,nan,0.02,nan,,nan,0.02
261.0,Солдаты открыли огне,Солдаты открыли огонь,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,солдаты,открыли,огонь,nan,nan,солдат,3.0,masc,201.7706103465489,открыть,3.0,208.1800112284692,огонь,2.0,masc,199.3884496854353,nan,,nan,0.02,nan,,nan,0.02
261.0,Солдаты открыли огонь,Солдаты открыли огонь,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,солдаты,открыли,огонь,nan,nan,солдат,3.0,masc,201.7706103465489,открыть,3.0,208.1800112284692,огонь,2.0,masc,199.3884496854353,nan,,nan,0.02,nan,,nan,0.02
261.0,Солдаты открыли характер,Солдаты открыли огонь,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,солдаты,открыли,огонь,nan,nan,солдат,3.0,masc,201.7706103465489,открыть,3.0,208.1800112284692,огонь,2.0,masc,199.3884496854353,nan,,nan,0.02,nan,,nan,0.02
261.0,Солдаты открыли характером,Солдаты открыли огонь,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,солдаты,открыли,огонь,nan,nan,солдат,3.0,masc,201.7706103465489,открыть,3.0,208.1800112284692,огонь,2.0,masc,199.3884496854353,nan,,nan,0.02,nan,,nan,0.02
264.0,Сотрудник достал служебное падение,Сотрудник достал служебное удостоверение,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,0.875,0.125,0.875,,,,сотрудник,достал,удостоверение,nan,служебное,сотрудник,3.0,masc,80.62,достать,2.0,97.08639985888637,удостоверение,7.0,neut,11.25,nan,,nan,0.02,служебный,4.0,masc,29.7
264.0,Сотрудник достал служебное падением,Сотрудник достал служебное удостоверение,Subject - Verb - Adj - Object,4.0,semantics_grammar,3.0,semantics_grammar,1.0,1.0,,,,,сотрудник,достал,удостоверение,nan,служебное,сотрудник,3.0,masc,80.62,достать,2.0,97.08639985888637,удостоверение,7.0,neut,11.25,nan,,nan,0.02,служебный,4.0,masc,29.7
264.0,Сотрудник достал служебное удостоверение,Сотрудник достал служебное удостоверение,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,1.0,,,,1.0,,сотрудник,достал,удостоверение,nan,служебное,сотрудник,3.0,masc,80.62,достать,2.0,97.08639985888637,удостоверение,7.0,neut,11.25,nan,,nan,0.02,служебный,4.0,masc,29.7
264.0,Сотрудник достал служебное удостоверения,Сотрудник достал служебное удостоверение,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,1.0,,,1.0,,,сотрудник,достал,удостоверение,nan,служебное,сотрудник,3.0,masc,80.62,достать,2.0,97.08639985888637,удостоверение,7.0,neut,11.25,nan,,nan,0.02,служебный,4.0,masc,29.7
267.0,Сотрудники выясняют подробностей происшествия,Сотрудники выясняют подробности происшествия,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,сотрудники,выясняют,подробности,происшествия,nan,сотрудник,4.0,masc,80.62,выяснять,4.0,9.5,подробность,4.0,femn,60.93,происшествие,5.0,neut,33.2,nan,,nan,0.02
267.0,Сотрудники выясняют подробности происшествия,Сотрудники выясняют подробности происшествия,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,сотрудники,выясняют,подробности,происшествия,nan,сотрудник,4.0,masc,80.62,выяснять,4.0,9.5,подробность,4.0,femn,60.93,происшествие,5.0,neut,33.2,nan,,nan,0.02
267.0,Сотрудники выясняют премии происшествия,Сотрудники выясняют подробности происшествия,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,1.0,,1.0,,,,сотрудники,выясняют,подробности,происшествия,nan,сотрудник,4.0,masc,80.62,выяснять,4.0,9.5,подробность,4.0,femn,60.93,происшествие,5.0,neut,33.2,nan,,nan,0.02
267.0,Сотрудники выясняют премий происшествия,Сотрудники выясняют подробности происшествия,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,сотрудники,выясняют,подробности,происшествия,nan,сотрудник,4.0,masc,80.62,выяснять,4.0,9.5,подробность,4.0,femn,60.93,происшествие,5.0,neut,33.2,nan,,nan,0.02
269.0,Сотрудники обследовали строительную конституции,Сотрудники обследовали строительную площадку,Subject - Verb - Adj - Object,4.0,semantics_grammar,3.0,semantics_grammar,0.75,0.75,0.25,,,,сотрудники,обследовали,площадку,nan,строительную,сотрудник,4.0,masc,80.62,обследовать,5.0,7.1,площадка,3.0,femn,55.39,nan,,nan,0.02,строительный,5.0,masc,25.98
269.0,Сотрудники обследовали строительную конституцию,Сотрудники обследовали строительную площадку,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,1.0,,1.0,,,,сотрудники,обследовали,площадку,nan,строительную,сотрудник,4.0,masc,80.62,обследовать,5.0,7.1,площадка,3.0,femn,55.39,nan,,nan,0.02,строительный,5.0,masc,25.98
269.0,Сотрудники обследовали строительную площадкой,Сотрудники обследовали строительную площадку,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,1.0,,,1.0,,,сотрудники,обследовали,площадку,nan,строительную,сотрудник,4.0,masc,80.62,обследовать,5.0,7.1,площадка,3.0,femn,55.39,nan,,nan,0.02,строительный,5.0,masc,25.98
269.0,Сотрудники обследовали строительную площадку,Сотрудники обследовали строительную площадку,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,1.0,,,,1.0,,сотрудники,обследовали,площадку,nan,строительную,сотрудник,4.0,masc,80.62,обследовать,5.0,7.1,площадка,3.0,femn,55.39,nan,,nan,0.02,строительный,5.0,masc,25.98
272.0,Сотрудники принесли извинения,Сотрудники принесли извинения,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,сотрудники,принесли,извинения,nan,nan,сотрудник,4.0,masc,80.62,принести,3.0,163.6533691850293,извинение,5.0,neut,9.18,nan,,nan,0.02,nan,,nan,0.02
272.0,Сотрудники принесли извинениях,Сотрудники принесли извинения,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,сотрудники,принесли,извинения,nan,nan,сотрудник,4.0,masc,80.62,принести,3.0,163.6533691850293,извинение,5.0,neut,9.18,nan,,nan,0.02,nan,,nan,0.02
272.0,Сотрудники принесли освоением,Сотрудники принесли извинения,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,сотрудники,принесли,извинения,nan,nan,сотрудник,4.0,masc,80.62,принести,3.0,163.6533691850293,извинение,5.0,neut,9.18,nan,,nan,0.02,nan,,nan,0.02
272.0,Сотрудники принесли освоения,Сотрудники принесли извинения,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,сотрудники,принесли,извинения,nan,nan,сотрудник,4.0,masc,80.62,принести,3.0,163.6533691850293,извинение,5.0,neut,9.18,nan,,nan,0.02,nan,,nan,0.02
275.0,Сотрудники произвели задержание,Сотрудники произвели задержание,Subject - Verb - Object,3.0,normal,2.0,normal,0.8571428571428571,,,0.1428571428571428,0.8571428571428571,,сотрудники,произвели,задержание,nan,nan,сотрудник,4.0,masc,80.62,произвести,4.0,110.6316003893444,задержание,5.0,neut,5.65,nan,,nan,0.02,nan,,nan,0.02
275.0,Сотрудники произвели задержании,Сотрудники произвели задержание,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,сотрудники,произвели,задержание,nan,nan,сотрудник,4.0,masc,80.62,произвести,4.0,110.6316003893444,задержание,5.0,neut,5.65,nan,,nan,0.02,nan,,nan,0.02
275.0,Сотрудники произвели подспорье,Сотрудники произвели задержание,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,сотрудники,произвели,задержание,nan,nan,сотрудник,4.0,masc,80.62,произвести,4.0,110.6316003893444,задержание,5.0,neut,5.65,nan,,nan,0.02,nan,,nan,0.02
275.0,Сотрудники произвели подспорью,Сотрудники произвели задержание,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,0.8571428571428571,0.8571428571428571,0.1428571428571428,,,,сотрудники,произвели,задержание,nan,nan,сотрудник,4.0,masc,80.62,произвести,4.0,110.6316003893444,задержание,5.0,neut,5.65,nan,,nan,0.02,nan,,nan,0.02
277.0,Сотрудница оказала первую дате,Сотрудница оказала первую помощь,Subject - Verb - Adj - Object,4.0,semantics_grammar,3.0,semantics_grammar,0.8333333333333334,0.8333333333333334,0.1666666666666666,,,,сотрудница,оказала,помощь,nan,первую,сотрудница,4.0,femn,4.43,оказать,4.0,46.25,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,первый,3.0,masc,1269.5
277.0,Сотрудница оказала первую дату,Сотрудница оказала первую помощь,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,1.0,,1.0,,,,сотрудница,оказала,помощь,nan,первую,сотрудница,4.0,femn,4.43,оказать,4.0,46.25,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,первый,3.0,masc,1269.5
277.0,Сотрудница оказала первую помощи,Сотрудница оказала первую помощь,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,0.9166666666666666,,,0.9166666666666666,0.0833333333333333,,сотрудница,оказала,помощь,nan,первую,сотрудница,4.0,femn,4.43,оказать,4.0,46.25,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,первый,3.0,masc,1269.5
277.0,Сотрудница оказала первую помощь,Сотрудница оказала первую помощь,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,1.0,,,,1.0,,сотрудница,оказала,помощь,nan,первую,сотрудница,4.0,femn,4.43,оказать,4.0,46.25,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,первый,3.0,masc,1269.5
281.0,Спецназ продолжает преследование бандитов,Спецназ продолжает преследование бандитов,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,спецназ,продолжает,преследование,бандитов,nan,спецназ,2.0,masc,2.98,продолжать,4.0,293.2434432663536,преследование,6.0,neut,17.16,бандит,3.0,masc,21.63,nan,,nan,0.02
281.0,Спецназ продолжает преследования бандитов,Спецназ продолжает преследование бандитов,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,0.8,,,0.8,0.2,,спецназ,продолжает,преследование,бандитов,nan,спецназ,2.0,masc,2.98,продолжать,4.0,293.2434432663536,преследование,6.0,neut,17.16,бандит,3.0,masc,21.63,nan,,nan,0.02
281.0,Спецназ продолжает удобство бандитов,Спецназ продолжает преследование бандитов,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,0.875,0.125,0.875,,,,спецназ,продолжает,преследование,бандитов,nan,спецназ,2.0,masc,2.98,продолжать,4.0,293.2434432663536,преследование,6.0,neut,17.16,бандит,3.0,masc,21.63,nan,,nan,0.02
281.0,Спецназ продолжает удобству бандитов,Спецназ продолжает преследование бандитов,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,спецназ,продолжает,преследование,бандитов,nan,спецназ,2.0,masc,2.98,продолжать,4.0,293.2434432663536,преследование,6.0,neut,17.16,бандит,3.0,masc,21.63,nan,,nan,0.02
283.0,Статья получила широкую жила,Статья получила широкую известность,Subject - Verb - Adj - Object,4.0,semantics_grammar,3.0,semantics_grammar,0.8,0.8,0.1,0.1,,,статья,получила,известность,nan,широкую,статья,2.0,femn,299.623467727565,получить,4.0,552.8909435766419,известность,3.0,femn,14.75,nan,,nan,0.02,широкий,4.0,masc,189.2242081201902
283.0,Статья получила широкую жилу,Статья получила широкую известность,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,1.0,,1.0,,,,статья,получила,известность,nan,широкую,статья,2.0,femn,299.623467727565,получить,4.0,552.8909435766419,известность,3.0,femn,14.75,nan,,nan,0.02,широкий,4.0,masc,189.2242081201902
283.0,Статья получила широкую известности,Статья получила широкую известность,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,1.0,,,1.0,,,статья,получила,известность,nan,широкую,статья,2.0,femn,299.623467727565,получить,4.0,552.8909435766419,известность,3.0,femn,14.75,nan,,nan,0.02,широкий,4.0,masc,189.2242081201902
283.0,Статья получила широкую известность,Статья получила широкую известность,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,0.8,,,0.2,0.8,,статья,получила,известность,nan,широкую,статья,2.0,femn,299.623467727565,получить,4.0,552.8909435766419,известность,3.0,femn,14.75,nan,,nan,0.02,широкий,4.0,masc,189.2242081201902
284.0,Сторож оказал первую дата,Сторож оказал первую помощь,Subject - Verb - Adj - Object,4.0,semantics_grammar,3.0,semantics_grammar,0.8,0.8,0.2,,,,сторож,оказал,помощь,nan,первую,сторож,2.0,masc,28.54,оказать,3.0,46.25,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,первый,3.0,masc,1269.5
284.0,Сторож оказал первую дату,Сторож оказал первую помощь,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,1.0,,1.0,,,,сторож,оказал,помощь,nan,первую,сторож,2.0,masc,28.54,оказать,3.0,46.25,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,первый,3.0,masc,1269.5
284.0,Сторож оказал первую помощи,Сторож оказал первую помощь,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,1.0,,,1.0,,,сторож,оказал,помощь,nan,первую,сторож,2.0,masc,28.54,оказать,3.0,46.25,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,первый,3.0,masc,1269.5
284.0,Сторож оказал первую помощь,Сторож оказал первую помощь,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,1.0,,,,1.0,,сторож,оказал,помощь,nan,первую,сторож,2.0,masc,28.54,оказать,3.0,46.25,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,первый,3.0,masc,1269.5
285.0,Стороны заключили мировое детстве,Стороны заключили мировое соглашение,Subject - Verb - Adj - Object,4.0,semantics_grammar,3.0,semantics_grammar,1.0,1.0,,,,,стороны,заключили,соглашение,nan,мировое,сторона,3.0,femn,797.276058036858,заключить,4.0,65.38924191409012,соглашение,5.0,neut,39.07,nan,,nan,0.02,мировой,4.0,femn,124.7830234198841
285.0,Стороны заключили мировое детство,Стороны заключили мировое соглашение,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,1.0,,1.0,,,,стороны,заключили,соглашение,nan,мировое,сторона,3.0,femn,797.276058036858,заключить,4.0,65.38924191409012,соглашение,5.0,neut,39.07,nan,,nan,0.02,мировой,4.0,femn,124.7830234198841
285.0,Стороны заключили мировое соглашение,Стороны заключили мировое соглашение,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,0.8888888888888888,,0.1111111111111111,,0.8888888888888888,,стороны,заключили,соглашение,nan,мировое,сторона,3.0,femn,797.276058036858,заключить,4.0,65.38924191409012,соглашение,5.0,neut,39.07,nan,,nan,0.02,мировой,4.0,femn,124.7830234198841
285.0,Стороны заключили мировое соглашению,Стороны заключили мировое соглашение,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,1.0,,,1.0,,,стороны,заключили,соглашение,nan,мировое,сторона,3.0,femn,797.276058036858,заключить,4.0,65.38924191409012,соглашение,5.0,neut,39.07,nan,,nan,0.02,мировой,4.0,femn,124.7830234198841
286.0,Стороны заключили предварительное детство,Стороны заключили предварительное соглашение,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,1.0,,1.0,,,,стороны,заключили,соглашение,nan,предварительное,сторона,3.0,femn,797.276058036858,заключить,4.0,65.38924191409012,соглашение,5.0,neut,39.07,nan,,nan,0.02,предварительный,6.0,masc,28.57
286.0,Стороны заключили предварительное детству,Стороны заключили предварительное соглашение,Subject - Verb - Adj - Object,4.0,semantics_grammar,3.0,semantics_grammar,1.0,1.0,,,,,стороны,заключили,соглашение,nan,предварительное,сторона,3.0,femn,797.276058036858,заключить,4.0,65.38924191409012,соглашение,5.0,neut,39.07,nan,,nan,0.02,предварительный,6.0,masc,28.57
286.0,Стороны заключили предварительное соглашение,Стороны заключили предварительное соглашение,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,1.0,,,,1.0,,стороны,заключили,соглашение,nan,предварительное,сторона,3.0,femn,797.276058036858,заключить,4.0,65.38924191409012,соглашение,5.0,neut,39.07,nan,,nan,0.02,предварительный,6.0,masc,28.57
286.0,Стороны заключили предварительное соглашением,Стороны заключили предварительное соглашение,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,1.0,,,1.0,,,стороны,заключили,соглашение,nan,предварительное,сторона,3.0,femn,797.276058036858,заключить,4.0,65.38924191409012,соглашение,5.0,neut,39.07,nan,,nan,0.02,предварительный,6.0,masc,28.57
287.0,Стороны комментируют рассказов переговоров,Стороны комментируют результаты переговоров,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,0.8,0.8,0.1,0.1,,,стороны,комментируют,результаты,переговоров,nan,сторона,3.0,femn,797.276058036858,комментировать,5.0,8.33,результат,4.0,masc,247.8381791853505,переговоры,5.0,nan,50.88,nan,,nan,0.02
