sentence_id,congruent,position,sentence,target,semantics_grammar,semantics,grammar,no,unknown,most_popular,percent,structure,length,words,subject,verb,object,gen,adj,subject_length,subject_lemma,subject_ipm,subject_gender,verb_length,verb_lemma,verb_ipm,object_length,object_lemma,object_ipm,object_gender,gen_length,gen_lemma,gen_ipm,gen_gender,adj_length,adj_lemma,adj_ipm,adj_gender,task_type,selected
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют премии происшествия,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object - Gen,4,"['Сотрудники', 'выясняют', 'подробности', 'происшествия']",сотрудники,выясняют,подробности,происшествия,,4,сотрудник,80.62,masc,4,выяснять,9.5,4,подробность,60.93,femn,5.0,происшествие,33.2,neut,,,0.02,,to_evaluate,1
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют премий происшествия,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object - Gen,4,"['Сотрудники', 'выясняют', 'подробности', 'происшествия']",сотрудники,выясняют,подробности,происшествия,,4,сотрудник,80.62,masc,4,выяснять,9.5,4,подробность,60.93,femn,5.0,происшествие,33.2,neut,,,0.02,,to_evaluate,1
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную конституции,semantics_grammar,0.75,0.25,,,,semantics_grammar,0.75,Subject - Verb - Adj - Object,4,"['Сотрудники', 'обследовали', 'строительную', 'площадку']",сотрудники,обследовали,площадку,,строительную,4,сотрудник,80.62,masc,5,обследовать,7.1,3,площадка,55.39,femn,,,0.02,,5.0,строительный,25.98,masc,to_evaluate,1
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную площадку,no,,,,1.0,,no,1.0,Subject - Verb - Adj - Object,4,"['Сотрудники', 'обследовали', 'строительную', 'площадку']",сотрудники,обследовали,площадку,,строительную,4,сотрудник,80.62,masc,5,обследовать,7.1,3,площадка,55.39,femn,,,0.02,,5.0,строительный,25.98,masc,to_evaluate,1
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную площадкой,grammar,,0.1111111111111111,0.8888888888888888,,,grammar,0.8888888888888888,Subject - Verb - Adj - Object,4,"['Сотрудники', 'обследовали', 'строительную', 'площадку']",сотрудники,обследовали,площадку,,строительную,4,сотрудник,80.62,masc,5,обследовать,7.1,3,площадка,55.39,femn,,,0.02,,5.0,строительный,25.98,masc,to_evaluate,1
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную площадкой,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Adj - Object,4,"['Сотрудники', 'обследовали', 'строительную', 'площадку']",сотрудники,обследовали,площадку,,строительную,4,сотрудник,80.62,masc,5,обследовать,7.1,3,площадка,55.39,femn,,,0.02,,5.0,строительный,25.98,masc,to_evaluate,1
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную площадкой,grammar,,0.1666666666666666,0.8333333333333334,,,grammar,0.8333333333333334,Subject - Verb - Adj - Object,4,"['Сотрудники', 'обследовали', 'строительную', 'площадку']",сотрудники,обследовали,площадку,,строительную,4,сотрудник,80.62,masc,5,обследовать,7.1,3,площадка,55.39,femn,,,0.02,,5.0,строительный,25.98,masc,to_evaluate,1
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную конституцию,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Adj - Object,4,"['Сотрудники', 'обследовали', 'строительную', 'площадку']",сотрудники,обследовали,площадку,,строительную,4,сотрудник,80.62,masc,5,обследовать,7.1,3,площадка,55.39,femn,,,0.02,,5.0,строительный,25.98,masc,to_evaluate,1
271,Сотрудники организовали поиск животного,2,Сотрудники организовали декабре животного,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object - Gen,4,"['Сотрудники', 'организовали', 'поиск', 'животного']",сотрудники,организовали,поиск,животного,,4,сотрудник,80.62,masc,6,организовать,68.28682522945822,2,поиск,73.38,masc,4.0,животное,104.3503875250626,neut,,,0.02,,to_evaluate,1
271,Сотрудники организовали поиск животного,2,Сотрудники организовали поиск животного,no,,,,1.0,,no,1.0,Subject - Verb - Object - Gen,4,"['Сотрудники', 'организовали', 'поиск', 'животного']",сотрудники,организовали,поиск,животного,,4,сотрудник,80.62,masc,6,организовать,68.28682522945822,2,поиск,73.38,masc,4.0,животное,104.3503875250626,neut,,,0.02,,to_evaluate,1
271,Сотрудники организовали поиск животного,2,Сотрудники организовали декабрь животного,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object - Gen,4,"['Сотрудники', 'организовали', 'поиск', 'животного']",сотрудники,организовали,поиск,животного,,4,сотрудник,80.62,masc,6,организовать,68.28682522945822,2,поиск,73.38,masc,4.0,животное,104.3503875250626,neut,,,0.02,,to_evaluate,1
271,Сотрудники организовали поиск животного,2,Сотрудники организовали поиска животного,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object - Gen,4,"['Сотрудники', 'организовали', 'поиск', 'животного']",сотрудники,организовали,поиск,животного,,4,сотрудник,80.62,masc,6,организовать,68.28682522945822,2,поиск,73.38,masc,4.0,животное,104.3503875250626,neut,,,0.02,,to_evaluate,1
272,Сотрудники принесли извинения,2,Сотрудники принесли извинениях,grammar,,0.1,0.9,,,grammar,0.9,Subject - Verb - Object,3,"['Сотрудники', 'принесли', 'извинения']",сотрудники,принесли,извинения,,,4,сотрудник,80.62,masc,3,принести,163.6533691850293,5,извинение,9.18,neut,,,0.02,,,,0.02,,to_evaluate,1
272,Сотрудники принесли извинения,2,Сотрудники принесли извинениях,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object,3,"['Сотрудники', 'принесли', 'извинения']",сотрудники,принесли,извинения,,,4,сотрудник,80.62,masc,3,принести,163.6533691850293,5,извинение,9.18,neut,,,0.02,,,,0.02,,to_evaluate,1
272,Сотрудники принесли извинения,2,Сотрудники принесли извинениях,grammar,,0.1428571428571428,0.8571428571428571,,,grammar,0.8571428571428571,Subject - Verb - Object,3,"['Сотрудники', 'принесли', 'извинения']",сотрудники,принесли,извинения,,,4,сотрудник,80.62,masc,3,принести,163.6533691850293,5,извинение,9.18,neut,,,0.02,,,,0.02,,to_evaluate,1
272,Сотрудники принесли извинения,2,Сотрудники принесли извинения,no,,,,1.0,,no,1.0,Subject - Verb - Object,3,"['Сотрудники', 'принесли', 'извинения']",сотрудники,принесли,извинения,,,4,сотрудник,80.62,masc,3,принести,163.6533691850293,5,извинение,9.18,neut,,,0.02,,,,0.02,,to_evaluate,1
272,Сотрудники принесли извинения,2,Сотрудники принесли освоению,semantics_grammar,0.75,,0.25,,,semantics_grammar,0.75,Subject - Verb - Object,3,"['Сотрудники', 'принесли', 'извинения']",сотрудники,принесли,извинения,,,4,сотрудник,80.62,masc,3,принести,163.6533691850293,5,извинение,9.18,neut,,,0.02,,,,0.02,,to_evaluate,1
272,Сотрудники принесли извинения,2,Сотрудники принесли освоения,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object,3,"['Сотрудники', 'принесли', 'извинения']",сотрудники,принесли,извинения,,,4,сотрудник,80.62,masc,3,принести,163.6533691850293,5,извинение,9.18,neut,,,0.02,,,,0.02,,to_evaluate,1
272,Сотрудники принесли извинения,2,Сотрудники принесли освоением,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object,3,"['Сотрудники', 'принесли', 'извинения']",сотрудники,принесли,извинения,,,4,сотрудник,80.62,masc,3,принести,163.6533691850293,5,извинение,9.18,neut,,,0.02,,,,0.02,,to_evaluate,1
275,Сотрудники произвели задержание,2,Сотрудники произвели подспорью,semantics_grammar,0.8571428571428571,0.1428571428571428,,,,semantics_grammar,0.8571428571428571,Subject - Verb - Object,3,"['Сотрудники', 'произвели', 'задержание']",сотрудники,произвели,задержание,,,4,сотрудник,80.62,masc,4,произвести,110.6316003893444,5,задержание,5.65,neut,,,0.02,,,,0.02,,to_evaluate,1
275,Сотрудники произвели задержание,2,Сотрудники произвели задержании,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object,3,"['Сотрудники', 'произвели', 'задержание']",сотрудники,произвели,задержание,,,4,сотрудник,80.62,masc,4,произвести,110.6316003893444,5,задержание,5.65,neut,,,0.02,,,,0.02,,to_evaluate,1
275,Сотрудники произвели задержание,2,Сотрудники произвели задержание,no,,,0.1428571428571428,0.8571428571428571,,no,0.8571428571428571,Subject - Verb - Object,3,"['Сотрудники', 'произвели', 'задержание']",сотрудники,произвели,задержание,,,4,сотрудник,80.62,masc,4,произвести,110.6316003893444,5,задержание,5.65,neut,,,0.02,,,,0.02,,to_evaluate,1
275,Сотрудники произвели задержание,2,Сотрудники произвели подспорье,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object,3,"['Сотрудники', 'произвели', 'задержание']",сотрудники,произвели,задержание,,,4,сотрудник,80.62,masc,4,произвести,110.6316003893444,5,задержание,5.65,neut,,,0.02,,,,0.02,,to_evaluate,1
276,Сотрудники производят досмотр транспорта,2,Сотрудники производят досмотр транспорта,no,,,,1.0,,no,1.0,Subject - Verb - Object - Gen,4,"['Сотрудники', 'производят', 'досмотр', 'транспорта']",сотрудники,производят,досмотр,транспорта,,4,сотрудник,80.62,masc,4,производить,125.2396932327209,2,досмотр,2.01,masc,3.0,транспорт,36.84,masc,,,0.02,,to_evaluate,1
276,Сотрудники производят досмотр транспорта,2,Сотрудники производят жаворонком транспорта,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object - Gen,4,"['Сотрудники', 'производят', 'досмотр', 'транспорта']",сотрудники,производят,досмотр,транспорта,,4,сотрудник,80.62,masc,4,производить,125.2396932327209,2,досмотр,2.01,masc,3.0,транспорт,36.84,masc,,,0.02,,to_evaluate,1
276,Сотрудники производят досмотр транспорта,2,Сотрудники производят досмотре транспорта,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object - Gen,4,"['Сотрудники', 'производят', 'досмотр', 'транспорта']",сотрудники,производят,досмотр,транспорта,,4,сотрудник,80.62,masc,4,производить,125.2396932327209,2,досмотр,2.01,masc,3.0,транспорт,36.84,masc,,,0.02,,to_evaluate,1
276,Сотрудники производят досмотр транспорта,2,Сотрудники производят лотос транспорта,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object - Gen,4,"['Сотрудники', 'производят', 'досмотр', 'транспорта']",сотрудники,производят,досмотр,транспорта,,4,сотрудник,80.62,masc,4,производить,125.2396932327209,2,досмотр,2.01,masc,3.0,транспорт,36.84,masc,,,0.02,,to_evaluate,1
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую дату,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Adj - Object,4,"['Сотрудница', 'оказала', 'первую', 'помощь']",сотрудница,оказала,помощь,,первую,4,сотрудница,4.43,femn,4,оказать,46.25,2,помощь,257.663256620594,femn,,,0.02,,3.0,первый,1269.5,masc,to_evaluate,1
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую помощи,grammar,,,0.9166666666666666,0.0833333333333333,,grammar,0.9166666666666666,Subject - Verb - Adj - Object,4,"['Сотрудница', 'оказала', 'первую', 'помощь']",сотрудница,оказала,помощь,,первую,4,сотрудница,4.43,femn,4,оказать,46.25,2,помощь,257.663256620594,femn,,,0.02,,3.0,первый,1269.5,masc,to_evaluate,1
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую помощи,grammar,,,0.8888888888888888,0.1111111111111111,,grammar,0.8888888888888888,Subject - Verb - Adj - Object,4,"['Сотрудница', 'оказала', 'первую', 'помощь']",сотрудница,оказала,помощь,,первую,4,сотрудница,4.43,femn,4,оказать,46.25,2,помощь,257.663256620594,femn,,,0.02,,3.0,первый,1269.5,masc,to_evaluate,1
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую помощь,no,,,,1.0,,no,1.0,Subject - Verb - Adj - Object,4,"['Сотрудница', 'оказала', 'первую', 'помощь']",сотрудница,оказала,помощь,,первую,4,сотрудница,4.43,femn,4,оказать,46.25,2,помощь,257.663256620594,femn,,,0.02,,3.0,первый,1269.5,masc,to_evaluate,1
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую дате,semantics_grammar,0.8333333333333334,0.1666666666666666,,,,semantics_grammar,0.8333333333333334,Subject - Verb - Adj - Object,4,"['Сотрудница', 'оказала', 'первую', 'помощь']",сотрудница,оказала,помощь,,первую,4,сотрудница,4.43,femn,4,оказать,46.25,2,помощь,257.663256620594,femn,,,0.02,,3.0,первый,1269.5,masc,to_evaluate,1
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую дате,semantics_grammar,0.75,0.25,,,,semantics_grammar,0.75,Subject - Verb - Adj - Object,4,"['Сотрудница', 'оказала', 'первую', 'помощь']",сотрудница,оказала,помощь,,первую,4,сотрудница,4.43,femn,4,оказать,46.25,2,помощь,257.663256620594,femn,,,0.02,,3.0,первый,1269.5,masc,to_evaluate,1
279,Спасатели ликвидировали пожар,2,Спасатели ликвидировали пожаре,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object,3,"['Спасатели', 'ликвидировали', 'пожар']",спасатели,ликвидировали,пожар,,,4,спасатель,3.26,masc,6,ликвидировать,13.88,2,пожар,53.28,masc,,,0.02,,,,0.02,,to_evaluate,1
279,Спасатели ликвидировали пожар,2,Спасатели ликвидировали пожар,no,,0.1,,0.9,,no,0.9,Subject - Verb - Object,3,"['Спасатели', 'ликвидировали', 'пожар']",спасатели,ликвидировали,пожар,,,4,спасатель,3.26,masc,6,ликвидировать,13.88,2,пожар,53.28,masc,,,0.02,,,,0.02,,to_evaluate,1
279,Спасатели ликвидировали пожар,2,Спасатели ликвидировали контекст,semantics,0.25,0.75,,,,semantics,0.75,Subject - Verb - Object,3,"['Спасатели', 'ликвидировали', 'пожар']",спасатели,ликвидировали,пожар,,,4,спасатель,3.26,masc,6,ликвидировать,13.88,2,пожар,53.28,masc,,,0.02,,,,0.02,,to_evaluate,1
279,Спасатели ликвидировали пожар,2,Спасатели ликвидировали уроке,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object,3,"['Спасатели', 'ликвидировали', 'пожар']",спасатели,ликвидировали,пожар,,,4,спасатель,3.26,masc,6,ликвидировать,13.88,2,пожар,53.28,masc,,,0.02,,,,0.02,,to_evaluate,1
281,Спецназ продолжает преследование бандитов,2,Спецназ продолжает преследование бандитов,no,,,,1.0,,no,1.0,Subject - Verb - Object - Gen,4,"['Спецназ', 'продолжает', 'преследование', 'бандитов']",спецназ,продолжает,преследование,бандитов,,2,спецназ,2.98,masc,4,продолжать,293.2434432663536,6,преследование,17.16,neut,3.0,бандит,21.63,masc,,,0.02,,to_evaluate,1
281,Спецназ продолжает преследование бандитов,2,Спецназ продолжает преследования бандитов,grammar,,,0.8,0.2,,grammar,0.8,Subject - Verb - Object - Gen,4,"['Спецназ', 'продолжает', 'преследование', 'бандитов']",спецназ,продолжает,преследование,бандитов,,2,спецназ,2.98,masc,4,продолжать,293.2434432663536,6,преследование,17.16,neut,3.0,бандит,21.63,masc,,,0.02,,to_evaluate,1
281,Спецназ продолжает преследование бандитов,2,Спецназ продолжает удобству бандитов,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object - Gen,4,"['Спецназ', 'продолжает', 'преследование', 'бандитов']",спецназ,продолжает,преследование,бандитов,,2,спецназ,2.98,masc,4,продолжать,293.2434432663536,6,преследование,17.16,neut,3.0,бандит,21.63,masc,,,0.02,,to_evaluate,1
281,Спецназ продолжает преследование бандитов,2,Спецназ продолжает удобство бандитов,semantics,0.125,0.875,,,,semantics,0.875,Subject - Verb - Object - Gen,4,"['Спецназ', 'продолжает', 'преследование', 'бандитов']",спецназ,продолжает,преследование,бандитов,,2,спецназ,2.98,masc,4,продолжать,293.2434432663536,6,преследование,17.16,neut,3.0,бандит,21.63,masc,,,0.02,,to_evaluate,1
283,Статья получила широкую известность,3,Статья получила широкую известности,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Adj - Object,4,"['Статья', 'получила', 'широкую', 'известность']",статья,получила,известность,,широкую,2,статья,299.623467727565,femn,4,получить,552.8909435766419,3,известность,14.75,femn,,,0.02,,4.0,широкий,189.2242081201902,masc,to_evaluate,1
283,Статья получила широкую известность,3,Статья получила широкую известность,no,,,0.2,0.8,,no,0.8,Subject - Verb - Adj - Object,4,"['Статья', 'получила', 'широкую', 'известность']",статья,получила,известность,,широкую,2,статья,299.623467727565,femn,4,получить,552.8909435766419,3,известность,14.75,femn,,,0.02,,4.0,широкий,189.2242081201902,masc,to_evaluate,1
283,Статья получила широкую известность,3,Статья получила широкую жила,semantics_grammar,0.8,0.1,0.1,,,semantics_grammar,0.8,Subject - Verb - Adj - Object,4,"['Статья', 'получила', 'широкую', 'известность']",статья,получила,известность,,широкую,2,статья,299.623467727565,femn,4,получить,552.8909435766419,3,известность,14.75,femn,,,0.02,,4.0,широкий,189.2242081201902,masc,to_evaluate,1
283,Статья получила широкую известность,3,Статья получила широкую жилу,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Adj - Object,4,"['Статья', 'получила', 'широкую', 'известность']",статья,получила,известность,,широкую,2,статья,299.623467727565,femn,4,получить,552.8909435766419,3,известность,14.75,femn,,,0.02,,4.0,широкий,189.2242081201902,masc,to_evaluate,1
284,Сторож оказал первую помощь,3,Сторож оказал первую дату,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Adj - Object,4,"['Сторож', 'оказал', 'первую', 'помощь']",сторож,оказал,помощь,,первую,2,сторож,28.54,masc,3,оказать,46.25,2,помощь,257.663256620594,femn,,,0.02,,3.0,первый,1269.5,masc,to_evaluate,1
284,Сторож оказал первую помощь,3,Сторож оказал первую дата,semantics_grammar,0.8,0.2,,,,semantics_grammar,0.8,Subject - Verb - Adj - Object,4,"['Сторож', 'оказал', 'первую', 'помощь']",сторож,оказал,помощь,,первую,2,сторож,28.54,masc,3,оказать,46.25,2,помощь,257.663256620594,femn,,,0.02,,3.0,первый,1269.5,masc,to_evaluate,1
284,Сторож оказал первую помощь,3,Сторож оказал первую помощь,no,,,,1.0,,no,1.0,Subject - Verb - Adj - Object,4,"['Сторож', 'оказал', 'первую', 'помощь']",сторож,оказал,помощь,,первую,2,сторож,28.54,masc,3,оказать,46.25,2,помощь,257.663256620594,femn,,,0.02,,3.0,первый,1269.5,masc,to_evaluate,1
284,Сторож оказал первую помощь,3,Сторож оказал первую помощи,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Adj - Object,4,"['Сторож', 'оказал', 'первую', 'помощь']",сторож,оказал,помощь,,первую,2,сторож,28.54,masc,3,оказать,46.25,2,помощь,257.663256620594,femn,,,0.02,,3.0,первый,1269.5,masc,to_evaluate,1
285,Стороны заключили мировое соглашение,3,Стороны заключили мировое соглашению,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Adj - Object,4,"['Стороны', 'заключили', 'мировое', 'соглашение']",стороны,заключили,соглашение,,мировое,3,сторона,797.276058036858,femn,4,заключить,65.38924191409012,5,соглашение,39.07,neut,,,0.02,,4.0,мировой,124.7830234198841,femn,to_evaluate,1
285,Стороны заключили мировое соглашение,3,Стороны заключили мировое детство,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Adj - Object,4,"['Стороны', 'заключили', 'мировое', 'соглашение']",стороны,заключили,соглашение,,мировое,3,сторона,797.276058036858,femn,4,заключить,65.38924191409012,5,соглашение,39.07,neut,,,0.02,,4.0,мировой,124.7830234198841,femn,to_evaluate,1
285,Стороны заключили мировое соглашение,3,Стороны заключили мировое детстве,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Adj - Object,4,"['Стороны', 'заключили', 'мировое', 'соглашение']",стороны,заключили,соглашение,,мировое,3,сторона,797.276058036858,femn,4,заключить,65.38924191409012,5,соглашение,39.07,neut,,,0.02,,4.0,мировой,124.7830234198841,femn,to_evaluate,1
285,Стороны заключили мировое соглашение,3,Стороны заключили мировое соглашение,no,,0.1111111111111111,,0.8888888888888888,,no,0.8888888888888888,Subject - Verb - Adj - Object,4,"['Стороны', 'заключили', 'мировое', 'соглашение']",стороны,заключили,соглашение,,мировое,3,сторона,797.276058036858,femn,4,заключить,65.38924191409012,5,соглашение,39.07,neut,,,0.02,,4.0,мировой,124.7830234198841,femn,to_evaluate,1
286,Стороны заключили предварительное соглашение,3,Стороны заключили предварительное детство,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Adj - Object,4,"['Стороны', 'заключили', 'предварительное', 'соглашение']",стороны,заключили,соглашение,,предварительное,3,сторона,797.276058036858,femn,4,заключить,65.38924191409012,5,соглашение,39.07,neut,,,0.02,,6.0,предварительный,28.57,masc,to_evaluate,1
286,Стороны заключили предварительное соглашение,3,Стороны заключили предварительное соглашением,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Adj - Object,4,"['Стороны', 'заключили', 'предварительное', 'соглашение']",стороны,заключили,соглашение,,предварительное,3,сторона,797.276058036858,femn,4,заключить,65.38924191409012,5,соглашение,39.07,neut,,,0.02,,6.0,предварительный,28.57,masc,to_evaluate,1
286,Стороны заключили предварительное соглашение,3,Стороны заключили предварительное детству,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Adj - Object,4,"['Стороны', 'заключили', 'предварительное', 'соглашение']",стороны,заключили,соглашение,,предварительное,3,сторона,797.276058036858,femn,4,заключить,65.38924191409012,5,соглашение,39.07,neut,,,0.02,,6.0,предварительный,28.57,masc,to_evaluate,1
286,Стороны заключили предварительное соглашение,3,Стороны заключили предварительное соглашение,no,,,,1.0,,no,1.0,Subject - Verb - Adj - Object,4,"['Стороны', 'заключили', 'предварительное', 'соглашение']",стороны,заключили,соглашение,,предварительное,3,сторона,797.276058036858,femn,4,заключить,65.38924191409012,5,соглашение,39.07,neut,,,0.02,,6.0,предварительный,28.57,masc,to_evaluate,1
287,Стороны комментируют результаты переговоров,2,Стороны комментируют рассказов переговоров,semantics_grammar,0.8,0.1,0.1,,,semantics_grammar,0.8,Subject - Verb - Object - Gen,4,"['Стороны', 'комментируют', 'результаты', 'переговоров']",стороны,комментируют,результаты,переговоров,,3,сторона,797.276058036858,femn,5,комментировать,8.33,4,результат,247.8381791853505,masc,5.0,переговоры,50.88,,,,0.02,,to_evaluate,1
287,Стороны комментируют результаты переговоров,2,Стороны комментируют рассказов переговоров,semantics_grammar,0.8,0.2,,,,semantics_grammar,0.8,Subject - Verb - Object - Gen,4,"['Стороны', 'комментируют', 'результаты', 'переговоров']",стороны,комментируют,результаты,переговоров,,3,сторона,797.276058036858,femn,5,комментировать,8.33,4,результат,247.8381791853505,masc,5.0,переговоры,50.88,,,,0.02,,to_evaluate,1
287,Стороны комментируют результаты переговоров,2,Стороны комментируют результатов переговоров,grammar,,,0.8888888888888888,0.1111111111111111,,grammar,0.8888888888888888,Subject - Verb - Object - Gen,4,"['Стороны', 'комментируют', 'результаты', 'переговоров']",стороны,комментируют,результаты,переговоров,,3,сторона,797.276058036858,femn,5,комментировать,8.33,4,результат,247.8381791853505,masc,5.0,переговоры,50.88,,,,0.02,,to_evaluate,1
287,Стороны комментируют результаты переговоров,2,Стороны комментируют результатов переговоров,grammar,,,0.8333333333333334,0.1666666666666666,,grammar,0.8333333333333334,Subject - Verb - Object - Gen,4,"['Стороны', 'комментируют', 'результаты', 'переговоров']",стороны,комментируют,результаты,переговоров,,3,сторона,797.276058036858,femn,5,комментировать,8.33,4,результат,247.8381791853505,masc,5.0,переговоры,50.88,,,,0.02,,to_evaluate,1
287,Стороны комментируют результаты переговоров,2,Стороны комментируют результаты переговоров,no,,,,1.0,,no,1.0,Subject - Verb - Object - Gen,4,"['Стороны', 'комментируют', 'результаты', 'переговоров']",стороны,комментируют,результаты,переговоров,,3,сторона,797.276058036858,femn,5,комментировать,8.33,4,результат,247.8381791853505,masc,5.0,переговоры,50.88,,,,0.02,,to_evaluate,1
287,Стороны комментируют результаты переговоров,2,Стороны комментируют рассказы переговоров,semantics,,0.8333333333333334,,0.1666666666666666,,semantics,0.8333333333333334,Subject - Verb - Object - Gen,4,"['Стороны', 'комментируют', 'результаты', 'переговоров']",стороны,комментируют,результаты,переговоров,,3,сторона,797.276058036858,femn,5,комментировать,8.33,4,результат,247.8381791853505,masc,5.0,переговоры,50.88,,,,0.02,,to_evaluate,1
288,Стороны несут потери,2,Стороны несут выставке,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object,3,"['Стороны', 'несут', 'потери']",стороны,несут,потери,,,3,сторона,797.276058036858,femn,2,нести,112.1885506869108,3,потеря,60.98,femn,,,0.02,,,,0.02,,to_evaluate,1
288,Стороны несут потери,2,Стороны несут потерям,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object,3,"['Стороны', 'несут', 'потери']",стороны,несут,потери,,,3,сторона,797.276058036858,femn,2,нести,112.1885506869108,3,потеря,60.98,femn,,,0.02,,,,0.02,,to_evaluate,1
288,Стороны несут потери,2,Стороны несут мастерские,semantics,0.25,0.75,,,,semantics,0.75,Subject - Verb - Object,3,"['Стороны', 'несут', 'потери']",стороны,несут,потери,,,3,сторона,797.276058036858,femn,2,нести,112.1885506869108,3,потеря,60.98,femn,,,0.02,,,,0.02,,to_evaluate,1
288,Стороны несут потери,2,Стороны несут потери,no,,,,1.0,,no,1.0,Subject - Verb - Object,3,"['Стороны', 'несут', 'потери']",стороны,несут,потери,,,3,сторона,797.276058036858,femn,2,нести,112.1885506869108,3,потеря,60.98,femn,,,0.02,,,,0.02,,to_evaluate,1
289,Стороны обсудят перспективы отношений,2,Стороны обсудят фамилии отношений,semantics,0.1428571428571428,0.8571428571428571,,,,semantics,0.8571428571428571,Subject - Verb - Object - Gen,4,"['Стороны', 'обсудят', 'перспективы', 'отношений']",стороны,обсудят,перспективы,отношений,,3,сторона,797.276058036858,femn,3,обсудить,18.62,4,перспектива,48.0,femn,4.0,отношение,462.6973202495207,neut,,,0.02,,to_evaluate,1
289,Стороны обсудят перспективы отношений,2,Стороны обсудят перспективам отношений,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object - Gen,4,"['Стороны', 'обсудят', 'перспективы', 'отношений']",стороны,обсудят,перспективы,отношений,,3,сторона,797.276058036858,femn,3,обсудить,18.62,4,перспектива,48.0,femn,4.0,отношение,462.6973202495207,neut,,,0.02,,to_evaluate,1
289,Стороны обсудят перспективы отношений,2,Стороны обсудят перспективы отношений,no,,,,1.0,,no,1.0,Subject - Verb - Object - Gen,4,"['Стороны', 'обсудят', 'перспективы', 'отношений']",стороны,обсудят,перспективы,отношений,,3,сторона,797.276058036858,femn,3,обсудить,18.62,4,перспектива,48.0,femn,4.0,отношение,462.6973202495207,neut,,,0.02,,to_evaluate,1
289,Стороны обсудят перспективы отношений,2,Стороны обсудят фамилия отношений,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object - Gen,4,"['Стороны', 'обсудят', 'перспективы', 'отношений']",стороны,обсудят,перспективы,отношений,,3,сторона,797.276058036858,femn,3,обсудить,18.62,4,перспектива,48.0,femn,4.0,отношение,462.6973202495207,neut,,,0.02,,to_evaluate,1
290,Стороны подписали соглашение,2,Стороны подписали детство,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object,3,"['Стороны', 'подписали', 'соглашение']",стороны,подписали,соглашение,,,3,сторона,797.276058036858,femn,4,подписать,54.88583621884338,5,соглашение,39.07,neut,,,0.02,,,,0.02,,to_evaluate,1
290,Стороны подписали соглашение,2,Стороны подписали детстве,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object,3,"['Стороны', 'подписали', 'соглашение']",стороны,подписали,соглашение,,,3,сторона,797.276058036858,femn,4,подписать,54.88583621884338,5,соглашение,39.07,neut,,,0.02,,,,0.02,,to_evaluate,1
