sentence_id,congruent,position,sentence,target
261,Солдаты открыли огонь,2,Солдаты открыли огонь,no
261,Солдаты открыли огонь,2,Солдаты открыли характер,semantics
263,Сосед опубликовал фотографию записки,2,Сосед опубликовал фотографией записки,grammar
263,Сосед опубликовал фотографию записки,2,Сосед опубликовал реформе записки,semantics_grammar
263,Сосед опубликовал фотографию записки,2,Сосед опубликовал реформе записки,semantics_grammar
263,Сосед опубликовал фотографию записки,2,Сосед опубликовал реформу записки,semantics
263,Сосед опубликовал фотографию записки,2,Сосед опубликовал фотографию записки,no
263,Сосед опубликовал фотографию записки,2,Сосед опубликовал фотография записки,grammar
263,Сосед опубликовал фотографию записки,2,Сосед опубликовал фотография записки,grammar
264,Сотрудник достал служебное удостоверение,3,Сотрудник достал служебное удостоверения,grammar
264,Сотрудник достал служебное удостоверение,3,Сотрудник достал служебное падение,semantics
264,Сотрудник достал служебное удостоверение,3,Сотрудник достал служебное удостоверения,grammar
264,Сотрудник достал служебное удостоверение,3,Сотрудник достал служебное падением,semantics_grammar
264,Сотрудник достал служебное удостоверение,3,Сотрудник достал служебное удостоверение,no
265,Сотрудник оказал первую помощь,3,Сотрудник оказал первую дате,semantics_grammar
265,Сотрудник оказал первую помощь,3,Сотрудник оказал первую помощь,no
265,Сотрудник оказал первую помощь,3,Сотрудник оказал первую дату,semantics
265,Сотрудник оказал первую помощь,3,Сотрудник оказал первую дата,semantics_grammar
265,Сотрудник оказал первую помощь,3,Сотрудник оказал первую дата,semantics_grammar
265,Сотрудник оказал первую помощь,3,Сотрудник оказал первую помощи,grammar
265,Сотрудник оказал первую помощь,3,Сотрудник оказал первую помощи,grammar
266,Сотрудники восстанавливают разрушенные колонны,3,Сотрудники восстанавливают разрушенные колонной,grammar
266,Сотрудники восстанавливают разрушенные колонны,3,Сотрудники восстанавливают разрушенные шутках,semantics_grammar
266,Сотрудники восстанавливают разрушенные колонны,3,Сотрудники восстанавливают разрушенные колонны,no
266,Сотрудники восстанавливают разрушенные колонны,3,Сотрудники восстанавливают разрушенные шутки,semantics
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют подробностей происшествия,grammar
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют подробности происшествия,no
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют воной происшествия,semantics_grammar
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют премиях происшествия,semantics_grammar
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют воны происшествия,semantics
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют премиям происшествия,semantics_grammar
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют премии происшествия,semantics
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют премии происшествия,semantics
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют республики происшествия,semantics
267,Сотрудники выясняют подробности происшествия,2,Сотрудники выясняют премий происшествия,semantics_grammar
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную конституции,semantics_grammar
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную площадку,no
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную площадкой,grammar
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную площадкой,grammar
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную площадкой,grammar
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную конституции,semantics_grammar
269,Сотрудники обследовали строительную площадку,3,Сотрудники обследовали строительную конституцию,semantics
270,Сотрудники обыскали здание,2,Сотрудники обыскали поколение,semantics
270,Сотрудники обыскали здание,2,Сотрудники обыскали здание,no
271,Сотрудники организовали поиск животного,2,Сотрудники организовали декабре животного,semantics_grammar
271,Сотрудники организовали поиск животного,2,Сотрудники организовали поиск животного,no
271,Сотрудники организовали поиск животного,2,Сотрудники организовали декабрь животного,semantics
271,Сотрудники организовали поиск животного,2,Сотрудники организовали поиска животного,grammar
271,Сотрудники организовали поиск животного,2,Сотрудники организовали поиска животного,grammar
272,Сотрудники принесли извинения,2,Сотрудники принесли извинениях,grammar
272,Сотрудники принесли извинения,2,Сотрудники принесли извинениях,grammar
272,Сотрудники принесли извинения,2,Сотрудники принесли извинения,no
272,Сотрудники принесли извинения,2,Сотрудники принесли извинениях,grammar
272,Сотрудники принесли извинения,2,Сотрудники принесли освоению,semantics_grammar
272,Сотрудники принесли извинения,2,Сотрудники принесли освоение,semantics_grammar
272,Сотрудники принесли извинения,2,Сотрудники принесли освоения,semantics
272,Сотрудники принесли извинения,2,Сотрудники принесли освоении,semantics_grammar
272,Сотрудники принесли извинения,2,Сотрудники принесли освоением,semantics_grammar
273,Сотрудники проверяют поступившие сообщения,3,Сотрудники проверяют поступившие сообщения,no
273,Сотрудники проверяют поступившие сообщения,3,Сотрудники проверяют поступившие поколении,semantics_grammar
273,Сотрудники проверяют поступившие сообщения,3,Сотрудники проверяют поступившие поколения,semantics
273,Сотрудники проверяют поступившие сообщения,3,Сотрудники проверяют поступившие сообщении,grammar
273,Сотрудники проверяют поступившие сообщения,3,Сотрудники проверяют поступившие сообщении,grammar
273,Сотрудники проверяют поступившие сообщения,3,Сотрудники проверяют поступившие поколение,semantics_grammar
273,Сотрудники проверяют поступившие сообщения,3,Сотрудники проверяют поступившие поколении,semantics_grammar
275,Сотрудники произвели задержание,2,Сотрудники произвели подспорью,semantics_grammar
275,Сотрудники произвели задержание,2,Сотрудники произвели подспорью,semantics_grammar
275,Сотрудники произвели задержание,2,Сотрудники произвели задержании,grammar
275,Сотрудники произвели задержание,2,Сотрудники произвели задержание,no
275,Сотрудники произвели задержание,2,Сотрудники произвели задержании,grammar
275,Сотрудники произвели задержание,2,Сотрудники произвели подспорье,semantics
276,Сотрудники производят досмотр транспорта,2,Сотрудники производят досмотр транспорта,no
276,Сотрудники производят досмотр транспорта,2,Сотрудники производят жаворонком транспорта,semantics_grammar
276,Сотрудники производят досмотр транспорта,2,Сотрудники производят жаворонок транспорта,semantics
276,Сотрудники производят досмотр транспорта,2,Сотрудники производят досмотре транспорта,grammar
276,Сотрудники производят досмотр транспорта,2,Сотрудники производят чернозём транспорта,semantics
276,Сотрудники производят досмотр транспорта,2,Сотрудники производят лотос транспорта,semantics
276,Сотрудники производят досмотр транспорта,2,Сотрудники производят лотос транспорта,semantics
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую дату,semantics
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую помощи,grammar
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую помощь,no
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую помощи,grammar
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую дате,semantics_grammar
277,Сотрудница оказала первую помощь,3,Сотрудница оказала первую дате,semantics_grammar
279,Спасатели ликвидировали пожар,2,Спасатели ликвидировали урок,semantics
279,Спасатели ликвидировали пожар,2,Спасатели ликвидировали переводчика,semantics_grammar
279,Спасатели ликвидировали пожар,2,Спасатели ликвидировали пожаре,grammar
279,Спасатели ликвидировали пожар,2,Спасатели ликвидировали пожар,no
279,Спасатели ликвидировали пожар,2,Спасатели ликвидировали переводчик,semantics
279,Спасатели ликвидировали пожар,2,Спасатели ликвидировали контекст,semantics
279,Спасатели ликвидировали пожар,2,Спасатели ликвидировали уроке,semantics_grammar
281,Спецназ продолжает преследование бандитов,2,Спецназ продолжает преследование бандитов,no
281,Спецназ продолжает преследование бандитов,2,Спецназ продолжает преследования бандитов,grammar
281,Спецназ продолжает преследование бандитов,2,Спецназ продолжает преследования бандитов,grammar
281,Спецназ продолжает преследование бандитов,2,Спецназ продолжает удобству бандитов,semantics_grammar
281,Спецназ продолжает преследование бандитов,2,Спецназ продолжает удобство бандитов,semantics
283,Статья получила широкую известность,3,Статья получила широкую известности,grammar
283,Статья получила широкую известность,3,Статья получила широкую известность,no
283,Статья получила широкую известность,3,Статья получила широкую жила,semantics_grammar
283,Статья получила широкую известность,3,Статья получила широкую известности,grammar
283,Статья получила широкую известность,3,Статья получила широкую жила,semantics_grammar
283,Статья получила широкую известность,3,Статья получила широкую жилу,semantics
284,Сторож оказал первую помощь,3,Сторож оказал первую дату,semantics
284,Сторож оказал первую помощь,3,Сторож оказал первую дата,semantics_grammar
284,Сторож оказал первую помощь,3,Сторож оказал первую дата,semantics_grammar
284,Сторож оказал первую помощь,3,Сторож оказал первую помощь,no
284,Сторож оказал первую помощь,3,Сторож оказал первую помощи,grammar
284,Сторож оказал первую помощь,3,Сторож оказал первую помощи,grammar
285,Стороны заключили мировое соглашение,3,Стороны заключили мировое детством,semantics_grammar
285,Стороны заключили мировое соглашение,3,Стороны заключили мировое соглашению,grammar
285,Стороны заключили мировое соглашение,3,Стороны заключили мировое детство,semantics
285,Стороны заключили мировое соглашение,3,Стороны заключили мировое соглашению,grammar
285,Стороны заключили мировое соглашение,3,Стороны заключили мировое детстве,semantics_grammar
285,Стороны заключили мировое соглашение,3,Стороны заключили мировое соглашение,no
286,Стороны заключили предварительное соглашение,3,Стороны заключили предварительное детство,semantics
286,Стороны заключили предварительное соглашение,3,Стороны заключили предварительное соглашением,grammar
286,Стороны заключили предварительное соглашение,3,Стороны заключили предварительное детству,semantics_grammar
286,Стороны заключили предварительное соглашение,3,Стороны заключили предварительное детству,semantics_grammar
286,Стороны заключили предварительное соглашение,3,Стороны заключили предварительное соглашение,no
287,Стороны комментируют результаты переговоров,2,Стороны комментируют рассказов переговоров,semantics_grammar
287,Стороны комментируют результаты переговоров,2,Стороны комментируют рассказов переговоров,semantics_grammar
287,Стороны комментируют результаты переговоров,2,Стороны комментируют результатов переговоров,grammar
287,Стороны комментируют результаты переговоров,2,Стороны комментируют результаты переговоров,no
287,Стороны комментируют результаты переговоров,2,Стороны комментируют результатов переговоров,grammar
287,Стороны комментируют результаты переговоров,2,Стороны комментируют рассказы переговоров,semantics
288,Стороны несут потери,2,Стороны несут выставки,semantics
288,Стороны несут потери,2,Стороны несут выставке,semantics_grammar
288,Стороны несут потери,2,Стороны несут потерям,grammar
288,Стороны несут потери,2,Стороны несут школы,semantics
288,Стороны несут потери,2,Стороны несут мастерские,semantics
288,Стороны несут потери,2,Стороны несут потери,no
289,Стороны обсудят перспективы отношений,2,Стороны обсудят фамилии отношений,semantics
289,Стороны обсудят перспективы отношений,2,Стороны обсудят перспективам отношений,grammar
289,Стороны обсудят перспективы отношений,2,Стороны обсудят фамилию отношений,semantics_grammar
289,Стороны обсудят перспективы отношений,2,Стороны обсудят перспективы отношений,no
289,Стороны обсудят перспективы отношений,2,Стороны обсудят фамилия отношений,semantics_grammar
289,Стороны обсудят перспективы отношений,2,Стороны обсудят фамилию отношений,semantics_grammar
290,Стороны подписали соглашение,2,Стороны подписали детство,semantics
290,Стороны подписали соглашение,2,Стороны подписали детстве,semantics_grammar
290,Стороны подписали соглашение,2,Стороны подписали соглашении,grammar
290,Стороны подписали соглашение,2,Стороны подписали соглашении,grammar
290,Стороны подписали соглашение,2,Стороны подписали соглашение,no
290,Стороны подписали соглашение,2,Стороны подписали детстве,semantics_grammar
290,Стороны подписали соглашение,2,Стороны подписали детстве,semantics_grammar
291,Суд аннулировал результаты голосования,2,Суд аннулировал рассказов голосования,semantics_grammar
291,Суд аннулировал результаты голосования,2,Суд аннулировал музеи голосования,semantics
291,Суд аннулировал результаты голосования,2,Суд аннулировал музеев голосования,semantics_grammar
291,Суд аннулировал результаты голосования,2,Суд аннулировал результаты голосования,no
291,Суд аннулировал результаты голосования,2,Суд аннулировал рассказах голосования,semantics_grammar
291,Суд аннулировал результаты голосования,2,Суд аннулировал результатам голосования,grammar
291,Суд аннулировал результаты голосования,2,Суд аннулировал рассказы голосования,semantics
291,Суд аннулировал результаты голосования,2,Суд аннулировал рассказами голосования,semantics_grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал требования прокуратуры,grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал требования прокуратуры,grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал требования прокуратуры,grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал требованием прокуратуры,semantics_grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал требованием прокуратуры,grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал требованием прокуратуры,semantics_grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал путешествие прокуратуры,semantics
293,Суд поддержал требование прокуратуры,2,Суд поддержал требованием прокуратуры,grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал требованием прокуратуры,semantics_grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал требование прокуратуры,no
293,Суд поддержал требование прокуратуры,2,Суд поддержал путешествием прокуратуры,semantics_grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал требованием прокуратуры,grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал требованию прокуратуры,semantics_grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал путешествием прокуратуры,semantics_grammar
293,Суд поддержал требование прокуратуры,2,Суд поддержал требовании прокуратуры,grammar
294,Суд принял решение,2,Суд принял путешествии,semantics_grammar
294,Суд принял решение,2,Суд принял решение,no
294,Суд принял решение,2,Суд принял решением,grammar
294,Суд принял решение,2,Суд принял путешествия,semantics_grammar
294,Суд принял решение,2,Суд принял путешествие,semantics
294,Суд принял решение,2,Суд принял путешествия,semantics_grammar
295,Суд принял соответствующее решение,3,Суд принял соответствующее путешествие,semantics
295,Суд принял соответствующее решение,3,Суд принял соответствующее путешествии,semantics_grammar
295,Суд принял соответствующее решение,3,Суд принял соответствующее путешествии,semantics_grammar
295,Суд принял соответствующее решение,3,Суд принял соответствующее решению,grammar
295,Суд принял соответствующее решение,3,Суд принял соответствующее решению,grammar
295,Суд принял соответствующее решение,3,Суд принял соответствующее решение,no
297,Суд удовлетворил иск,2,Суд удовлетворил иском,grammar
297,Суд удовлетворил иск,2,Суд удовлетворил уголке,semantics_grammar
297,Суд удовлетворил иск,2,Суд удовлетворил уголку,semantics_grammar
297,Суд удовлетворил иск,2,Суд удовлетворил иск,no
297,Суд удовлетворил иск,2,Суд удовлетворил уголку,semantics_grammar
297,Суд удовлетворил иск,2,Суд удовлетворил уголок,semantics
298,Суд удовлетворил требования генпрокурора,2,Суд удовлетворил путешествии генпрокурора,semantics_grammar
298,Суд удовлетворил требования генпрокурора,2,Суд удовлетворил требований генпрокурора,grammar
298,Суд удовлетворил требования генпрокурора,2,Суд удовлетворил путешествия генпрокурора,semantics
298,Суд удовлетворил требования генпрокурора,2,Суд удовлетворил требований генпрокурора,grammar
298,Суд удовлетворил требования генпрокурора,2,Суд удовлетворил путешествие генпрокурора,semantics_grammar
298,Суд удовлетворил требования генпрокурора,2,Суд удовлетворил требования генпрокурора,no
299,Суд удовлетворил требования прокурора,2,Суд удовлетворил требований прокурора,grammar
299,Суд удовлетворил требования прокурора,2,Суд удовлетворил требования прокурора,no
299,Суд удовлетворил требования прокурора,2,Суд удовлетворил путешествия прокурора,semantics
299,Суд удовлетворил требования прокурора,2,Суд удовлетворил путешествие прокурора,semantics_grammar
299,Суд удовлетворил требования прокурора,2,Суд удовлетворил путешествии прокурора,semantics_grammar
300,Судьба сделала неожиданный пируэт,3,Судьба сделала неожиданный тезисе,semantics_grammar
300,Судьба сделала неожиданный пируэт,3,Судьба сделала неожиданный пируэте,grammar
300,Судьба сделала неожиданный пируэт,3,Судьба сделала неожиданный пируэт,no
300,Судьба сделала неожиданный пируэт,3,Судьба сделала неожиданный спиртзаводе,semantics_grammar
300,Судьба сделала неожиданный пируэт,3,Судьба сделала неожиданный тезис,semantics
300,Судьба сделала неожиданный пируэт,3,Судьба сделала неожиданный спиртзавод,semantics
301,Судьи оглашают материалы дела,2,Судьи оглашают турниры дела,semantics
301,Судьи оглашают материалы дела,2,Судьи оглашают августы дела,semantics
301,Судьи оглашают материалы дела,2,Судьи оглашают материалах дела,grammar
301,Судьи оглашают материалы дела,2,Судьи оглашают турнирах дела,semantics_grammar
301,Судьи оглашают материалы дела,2,Судьи оглашают августов дела,semantics_grammar
301,Судьи оглашают материалы дела,2,Судьи оглашают материалы дела,no
302,Сценаристы вручают награду,2,Сценаристы вручают окраине,semantics_grammar
302,Сценаристы вручают награду,2,Сценаристы вручают окраине,semantics_grammar
302,Сценаристы вручают награду,2,Сценаристы вручают окраине,semantics_grammar
302,Сценаристы вручают награду,2,Сценаристы вручают окраиной,semantics_grammar
302,Сценаристы вручают награду,2,Сценаристы вручают окраину,semantics
302,Сценаристы вручают награду,2,Сценаристы вручают награду,no
302,Сценаристы вручают награду,2,Сценаристы вручают награда,grammar
303,Сын ждет поездку,2,Сын ждет поездки,grammar
303,Сын ждет поездку,2,Сын ждет жиле,semantics_grammar
305,Танки покинули палестинскую территорию,3,Танки покинули палестинскую территорию,no
305,Танки покинули палестинскую территорию,3,Танки покинули палестинскую биографией,semantics_grammar
305,Танки покинули палестинскую территорию,3,Танки покинули палестинскую территорией,grammar
305,Танки покинули палестинскую территорию,3,Танки покинули палестинскую территорией,grammar
305,Танки покинули палестинскую территорию,3,Танки покинули палестинскую территорией,grammar
305,Танки покинули палестинскую территорию,3,Танки покинули палестинскую биографию,semantics
306,Творчество получило высокую оценку,3,Творчество получило высокую оценку,no
306,Творчество получило высокую оценку,3,Творчество получило высокую яну,semantics
306,Творчество получило высокую оценку,3,Творчество получило высокую яне,semantics_grammar
306,Творчество получило высокую оценку,3,Творчество получило высокую оценки,grammar
307,Творчество получило заслуженное признание,3,Творчество получило заслуженное село,semantics
307,Творчество получило заслуженное признание,3,Творчество получило заслуженное признание,no
307,Творчество получило заслуженное признание,3,Творчество получило заслуженное села,semantics_grammar
307,Творчество получило заслуженное признание,3,Творчество получило заслуженное признанию,grammar
309,Телезрители предпочитают детективные сериалы,3,Телезрители предпочитают детективные сериалах,grammar
309,Телезрители предпочитают детективные сериалы,3,Телезрители предпочитают детективные сериалах,grammar
309,Телезрители предпочитают детективные сериалы,3,Телезрители предпочитают детективные госах,semantics_grammar
309,Телезрители предпочитают детективные сериалы,3,Телезрители предпочитают детективные госах,semantics_grammar
309,Телезрители предпочитают детективные сериалы,3,Телезрители предпочитают детективные госов,semantics_grammar
309,Телезрители предпочитают детективные сериалы,3,Телезрители предпочитают детективные госы,semantics
309,Телезрители предпочитают детективные сериалы,3,Телезрители предпочитают детективные сериалы,no
310,Телеканал показал фильм,2,Телеканал показал чину,semantics_grammar
310,Телеканал показал фильм,2,Телеканал показал чин,semantics
310,Телеканал показал фильм,2,Телеканал показал округе,semantics_grammar
310,Телеканал показал фильм,2,Телеканал показал чина,semantics_grammar
310,Телеканал показал фильм,2,Телеканал показал округ,semantics
310,Телеканал показал фильм,2,Телеканал показал фильму,grammar
310,Телеканал показал фильм,2,Телеканал показал фильм,no
311,Телеканалы собирают огромную аудиторию,3,Телеканалы собирают огромную ликвидацию,semantics
311,Телеканалы собирают огромную аудиторию,3,Телеканалы собирают огромную аудиторию,no
311,Телеканалы собирают огромную аудиторию,3,Телеканалы собирают огромную аудитория,grammar
311,Телеканалы собирают огромную аудиторию,3,Телеканалы собирают огромную ликвидация,semantics_grammar
311,Телеканалы собирают огромную аудиторию,3,Телеканалы собирают огромную аудитория,grammar
311,Телеканалы собирают огромную аудиторию,3,Телеканалы собирают огромную ликвидации,semantics_grammar
311,Телеканалы собирают огромную аудиторию,3,Телеканалы собирают огромную ликвидации,semantics_grammar
311,Телеканалы собирают огромную аудиторию,3,Телеканалы собирают огромную аудитория,grammar
312,Террористы занимают здание аэропорта,2,Террористы занимают здании аэропорта,grammar
312,Террористы занимают здание аэропорта,2,Террористы занимают поколении аэропорта,semantics_grammar
312,Террористы занимают здание аэропорта,2,Террористы занимают здание аэропорта,no
312,Террористы занимают здание аэропорта,2,Террористы занимают поколение аэропорта,semantics
313,Террористы захватили гостиницы,2,Террористы захватили гостиницы,no
313,Террористы захватили гостиницы,2,Террористы захватили динамика,semantics_grammar
313,Террористы захватили гостиницы,2,Террористы захватили гостиницу,grammar
313,Террористы захватили гостиницы,2,Террористы захватили динамики,semantics
314,Террористы захватили населенный пункт,3,Террористы захватили населенный пунктом,grammar
314,Террористы захватили населенный пункт,3,Террористы захватили населенный манером,semantics_grammar
314,Террористы захватили населенный пункт,3,Террористы захватили населенный манером,semantics_grammar
314,Террористы захватили населенный пункт,3,Террористы захватили населенный пункт,no
314,Террористы захватили населенный пункт,3,Террористы захватили населенный пунктом,grammar
314,Террористы захватили населенный пункт,3,Террористы захватили населенный манер,semantics
318,Турнир выявит сильнейших спортсменов,3,Турнир выявит сильнейших спортсменов,no
318,Турнир выявит сильнейших спортсменов,3,Турнир выявит сильнейших хранители,semantics_grammar
318,Турнир выявит сильнейших спортсменов,3,Турнир выявит сильнейших спортсмены,grammar
318,Турнир выявит сильнейших спортсменов,3,Турнир выявит сильнейших хранителей,semantics
321,Фермы выращивают пшеницу,2,Фермы выращивают пшеницы,grammar
321,Фермы выращивают пшеницу,2,Фермы выращивают истерики,semantics_grammar
321,Фермы выращивают пшеницу,2,Фермы выращивают истерике,semantics_grammar
321,Фермы выращивают пшеницу,2,Фермы выращивают истерику,semantics
321,Фермы выращивают пшеницу,2,Фермы выращивают пшеницу,no
323,Хакеры сменили систему защиты,2,Хакеры сменили память защиты,semantics
323,Хакеры сменили систему защиты,2,Хакеры сменили любовь защиты,semantics
323,Хакеры сменили систему защиты,2,Хакеры сменили любовь защиты,semantics
323,Хакеры сменили систему защиты,2,Хакеры сменили честью защиты,semantics_grammar
323,Хакеры сменили систему защиты,2,Хакеры сменили памяти защиты,semantics_grammar
323,Хакеры сменили систему защиты,2,Хакеры сменили честь защиты,semantics
323,Хакеры сменили систему защиты,2,Хакеры сменили системе защиты,grammar
323,Хакеры сменили систему защиты,2,Хакеры сменили систему защиты,no
324,Хоккеисты заработали сребряную медаль,3,Хоккеисты заработали сребряную медаль,no
324,Хоккеисты заработали сребряную медаль,3,Хоккеисты заработали сребряную видимость,semantics
324,Хоккеисты заработали сребряную медаль,3,Хоккеисты заработали сребряную погоду,semantics
324,Хоккеисты заработали сребряную медаль,3,Хоккеисты заработали сребряную медали,grammar
324,Хоккеисты заработали сребряную медаль,3,Хоккеисты заработали сребряную видимости,semantics_grammar
326,Цены показывают положительную динамику,3,Цены показывают положительную динамики,grammar
326,Цены показывают положительную динамику,3,Цены показывают положительную динамики,grammar
326,Цены показывают положительную динамику,3,Цены показывают положительную фамилии,semantics_grammar
326,Цены показывают положительную динамику,3,Цены показывают положительную фамилии,semantics_grammar
326,Цены показывают положительную динамику,3,Цены показывают положительную фамилию,semantics
326,Цены показывают положительную динамику,3,Цены показывают положительную динамику,no
330,Человечество объявляет войну,2,Человечество объявляет войну,no
330,Человечество объявляет войну,2,Человечество объявляет рамку,semantics
330,Человечество объявляет войну,2,Человечество объявляет рамке,semantics_grammar
330,Человечество объявляет войну,2,Человечество объявляет рамке,semantics_grammar
330,Человечество объявляет войну,2,Человечество объявляет войне,grammar
330,Человечество объявляет войну,2,Человечество объявляет войне,grammar
331,Шведы потерпели поражение,2,Шведы потерпели общежитие,semantics
